Temps (s),Depl (mm),Force (kN),Jauge 0,Jauge 1,Jauge 2,Jauge 3
23263.067593,13.772,10.89404,-0.000426,-0.001005,-0.00206,-0.000363
23264.333743,13.772,10.662221,-0.000426,-0.001004,-0.002058,-0.000365
23266.864888,13.772,10.846815,-0.000422,-0.001001,-0.002045,-0.00036
23268.131501,13.772,10.282356,-0.000419,-0.001,-0.00204,-0.000357
23270.631009,13.772,10.92894,-0.000419,-0.000999,-0.002039,-0.000355
23273.145478,13.772,10.830295,-0.00042,-0.000998,-0.002037,-0.000355
23274.412421,13.772,10.734838,-0.000418,-0.000994,-0.002044,-0.000352
23276.943289,13.772,11.148064,-0.000411,-0.000985,-0.00204,-0.000347
23278.193771,13.772,10.341372,-0.000408,-0.000984,-0.002045,-0.000344
23280.724883,13.772,10.503869,-0.000409,-0.000984,-0.002039,-0.000349
23283.255196,13.772,10.755767,-0.000408,-0.000987,-0.002044,-0.000349
23284.506113,13.772,10.77505,-0.000407,-0.000985,-0.002039,-0.000348
23287.005471,13.772,10.888356,-0.000407,-0.000984,-0.002037,-0.000344
23288.255742,13.772,10.789073,-0.000407,-0.000985,-0.002041,-0.000346
23290.786674,13.772,10.884425,-0.000411,-0.000991,-0.002038,-0.00035
23292.05354,13.772,10.863549,-0.00041,-0.000987,-0.002038,-0.000346
23294.567886999997,13.772,10.696803,-0.000405,-0.000982,-0.002036,-0.000341
23297.099862,13.772,10.369473,-0.0004,-0.000977,-0.002043,-0.000333
23298.364653999997,13.772,10.779512,-0.0004,-0.000977,-0.002039,-0.000333
23300.881127,13.772,10.794598,-0.000399,-0.000974,-0.002045,-0.000335
23302.144850999997,13.772,10.308916,-0.0004,-0.000978,-0.00204,-0.000332
23304.662338000002,13.772,11.198104,-0.000401,-0.000979,-0.002041,-0.000336
23307.177265,13.772,10.44857,-0.000398,-0.000976,-0.002039,-0.000331
23308.44326,13.772,10.679911,-0.0004,-0.000976,-0.002038,-0.000332
23310.973985,13.772,10.441452,-0.0004,-0.00098,-0.002035,-0.000335
23312.224993,13.772,10.954119,-0.000398,-0.000978,-0.002036,-0.000336
23314.739374999997,13.772,10.326021,-0.000397,-0.000976,-0.002037,-0.000332
23317.255842,13.772,10.771332,-0.000395,-0.000975,-0.002037,-0.000328
23318.521741999997,13.772,10.946311,-0.000396,-0.000976,-0.00204,-0.000328
23321.020781,13.772,10.998582,-0.000394,-0.000976,-0.002039,-0.000329
23322.271006,13.772,10.929312,-0.000392,-0.000974,-0.002032,-0.00033
23324.786348,13.772,10.506259,-0.000389,-0.000971,-0.002036,-0.00032
23326.052863999997,13.772,10.81675,-0.000389,-0.000972,-0.00203,-0.000321
23328.58373,13.772,10.524373,-0.000383,-0.000965,-0.002035,-0.000313
23331.114577,13.772,10.293086,-0.000383,-0.000968,-0.002034,-0.000315
23332.381016,13.772,10.883044,-0.000384,-0.000966,-0.002039,-0.000315
23334.896045,13.772,11.203895,-0.000385,-0.000967,-0.00203,-0.000315
23336.146274,13.772,10.611545,-0.000386,-0.00097,-0.00203,-0.000319
23338.661616999998,13.772,11.085011,-0.000387,-0.000969,-0.002035,-0.000319
23341.162226,13.772,10.961875,-0.000384,-0.000967,-0.002035,-0.000318
23342.426572,13.772,10.845222,-0.000387,-0.000969,-0.002032,-0.00032
23344.92864,13.772,10.758158,-0.000388,-0.000968,-0.002026,-0.000318
23346.192948,13.772,10.84246,-0.000386,-0.000967,-0.002029,-0.000315
23348.707873,13.772,10.626631,-0.00038,-0.000963,-0.002029,-0.000308
23351.208351,13.772,10.573829,-0.000379,-0.000963,-0.002029,-0.000309
23352.474496,13.772,10.778556,-0.000379,-0.000964,-0.002029,-0.000309
23355.004984,13.772,10.794598,-0.000377,-0.000959,-0.002031,-0.000305
23356.256354999998,13.772,10.854731,-0.000374,-0.000956,-0.002027,-0.0003
23358.784403999998,13.772,10.616272,-0.000375,-0.000955,-0.002031,-0.000302
23360.036159,13.772,10.635874,-0.000376,-0.000958,-0.002024,-0.000305
23362.567569,13.772,10.778503,-0.000384,-0.000964,-0.002023,-0.000311
23365.084245,13.772,10.67258,-0.000383,-0.000964,-0.002023,-0.000308
23366.34811,13.772,10.88554,-0.000382,-0.000962,-0.002023,-0.000307
23368.864548999998,13.772,10.617919,-0.000383,-0.000962,-0.002021,-0.000306
23370.115858999998,13.772,10.911357,-0.00038,-0.000962,-0.002022,-0.000304
23372.630707,13.772,10.582116,-0.000382,-0.000962,-0.002025,-0.000304
23375.160839,13.772,10.870348,-0.000385,-0.000967,-0.002019,-0.00031
23376.413618,13.772,10.88501,-0.000385,-0.000965,-0.00202,-0.000309
23378.91172,13.772,10.800441,-0.00038,-0.000962,-0.002022,-0.000303
23380.161246,13.772,10.66748,-0.000381,-0.000961,-0.002017,-0.000304
23382.66386,13.772,10.574254,-0.000373,-0.000955,-0.002027,-0.000293
23385.160671999998,13.772,10.605277,-0.000379,-0.000959,-0.002023,-0.000301
23386.411208999998,13.772,10.779512,-0.000374,-0.000957,-0.002026,-0.000297
23388.912772,13.772,10.597999,-0.000372,-0.000955,-0.002026,-0.000292
23390.178584,13.772,10.544772,-0.000378,-0.00096,-0.002026,-0.000302
23392.693587,13.772,10.705833,-0.000377,-0.00096,-0.002027,-0.000304
23395.208727999998,13.772,10.794014,-0.000376,-0.000959,-0.002019,-0.000304
23396.459766,13.772,10.462063,-0.000371,-0.000956,-0.002027,-0.000299
23398.989955999998,13.772,10.499938,-0.000374,-0.000955,-0.002016,-0.000298
23400.255629,13.772,10.903708,-0.000373,-0.000955,-0.00202,-0.000292
23402.770674,13.772,10.562143,-0.000374,-0.000954,-0.002013,-0.000292
23405.286179000002,13.772,10.943814,-0.000369,-0.000954,-0.002018,-0.000293
23406.536776,13.772,10.621797,-0.000369,-0.000954,-0.002016,-0.000294
23409.053318,13.772,10.772394,-0.000371,-0.000956,-0.002011,-0.000297
23410.317961,13.772,10.171599,-0.000371,-0.000956,-0.00202,-0.000294
23412.802355,13.772,9.918584,-0.000369,-0.000952,-0.002023,-0.000291
23414.05285,13.772,10.475131,-0.000371,-0.000955,-0.002019,-0.000293
23416.568006,13.772,10.680867,-0.000369,-0.000951,-0.002022,-0.000288
23419.083412,13.772,10.485862,-0.000369,-0.000953,-0.00202,-0.00029
23420.333339999997,13.772,10.95481,-0.000371,-0.000955,-0.002011,-0.00029
23422.849965,13.772,11.113536,-0.00037,-0.000954,-0.002013,-0.000287
23424.115721000002,13.772,10.447029,-0.000367,-0.000952,-0.00202,-0.000284
23426.630693,13.772,10.759113,-0.000365,-0.00095,-0.002016,-0.00028
23429.145967999997,13.772,10.670934,-0.000365,-0.000947,-0.00202,-0.000282
23430.411851999997,13.772,10.737919,-0.000366,-0.000952,-0.002018,-0.000285
23432.92743,13.772,11.049314,-0.00037,-0.000952,-0.002021,-0.000285
23434.193578,13.772,10.517521,-0.000367,-0.000949,-0.002016,-0.000284
23436.709968,13.772,10.88554,-0.000365,-0.000953,-0.002019,-0.000288
23439.239694,13.772,10.467215,-0.000368,-0.000951,-0.002014,-0.000286
23440.505429999997,13.772,10.701797,-0.000363,-0.000947,-0.002022,-0.000281
23443.020113,13.772,10.994916,-0.000357,-0.000942,-0.002018,-0.000278
23444.271462999997,13.772,10.692023,-0.000353,-0.00094,-0.002023,-0.000277
23446.786788999998,13.772,10.501585,-0.000357,-0.000942,-0.002025,-0.000278
23448.052621,13.772,10.825992,-0.00036,-0.000945,-0.002022,-0.000279
23450.568209999998,13.772,10.554387,-0.00036,-0.000946,-0.002023,-0.000281
23453.099705,13.772,10.593856,-0.000367,-0.000951,-0.002017,-0.00029
23454.36464,13.772,10.295955,-0.000369,-0.000952,-0.00202,-0.000293
23456.864634999998,13.772,10.504613,-0.000373,-0.000955,-0.002021,-0.000293
23458.115612,13.772,10.899777,-0.000371,-0.000952,-0.002024,-0.000287
23460.615857999997,13.772,11.069393,-0.000372,-0.000951,-0.00202,-0.000287
23463.130813,13.772,10.508968,-0.000366,-0.000948,-0.002021,-0.000285
23464.381587,13.772,10.854412,-0.000365,-0.000948,-0.002016,-0.000286
23466.911009,13.772,10.998741,-0.000363,-0.000949,-0.002023,-0.00028
23468.160868,13.772,10.202993,-0.000364,-0.000947,-0.002019,-0.00028
23470.662092,13.772,10.546738,-0.000362,-0.000948,-0.002018,-0.000279
23473.162970999998,13.772,10.57521,-0.000361,-0.000945,-0.002019,-0.000273
23474.428205,13.772,10.845647,-0.000362,-0.000944,-0.002023,-0.000271
23476.943443,13.772,11.002991,-0.00036,-0.000942,-0.002019,-0.000273
23478.208831,13.772,10.90153,-0.000359,-0.000942,-0.002022,-0.000273
23480.739572,13.772,10.883097,-0.00036,-0.000941,-0.002012,-0.000275
23483.270935,13.772,10.839538,-0.00036,-0.000943,-0.002017,-0.000273
23484.521605,13.772,10.22233,-0.00036,-0.000944,-0.002017,-0.000273
23487.051853999998,13.772,11.009684,-0.000358,-0.00094,-0.002016,-0.000269
23488.303232,13.772,10.652607,-0.000355,-0.000939,-0.002015,-0.000268
23490.818936,13.772,10.446658,-0.000353,-0.000937,-0.002018,-0.000267
23492.067836000002,13.772,10.363524,-0.000353,-0.000936,-0.00202,-0.000268
23494.598969,13.772,10.814837,-0.000358,-0.000943,-0.002015,-0.000274
23497.114284,13.772,10.755661,-0.000367,-0.000951,-0.002011,-0.00028
23498.380253,13.772,10.654306,-0.000369,-0.00095,-0.002012,-0.000281
23500.880728,13.772,11.023125,-0.00037,-0.000952,-0.002016,-0.000285
23502.146069000002,13.772,10.174361,-0.000373,-0.000956,-0.002019,-0.000288
23504.658793000002,13.772,10.977811,-0.000383,-0.000966,-0.00202,-0.000301
23507.161468,13.772,10.867745,-0.000388,-0.000972,-0.00203,-0.000306
23508.42675,13.772,10.648251,-0.000388,-0.000972,-0.002024,-0.000302
23510.958568000002,13.772,11.117679,-0.000395,-0.000978,-0.002024,-0.000314
23512.209333,13.772,10.774838,-0.000406,-0.000991,-0.002027,-0.000325
23514.721992,13.772,10.477521,-0.000399,-0.000983,-0.002037,-0.000314
23517.224753000002,13.772,10.864186,-0.000398,-0.000979,-0.002031,-0.000311
23518.473618,13.772,10.416219,-0.000396,-0.000976,-0.002033,-0.000309
23520.990833,13.772,10.809685,-0.0004,-0.000983,-0.002037,-0.000318
23522.256408,13.772,10.896961,-0.000404,-0.000991,-0.00204,-0.000323
23524.786259,13.772,10.815793,-0.000412,-0.000995,-0.002043,-0.000326
23526.053288,13.772,10.891119,-0.000415,-0.000998,-0.002045,-0.000328
23528.582718999998,13.772,10.52942,-0.000419,-0.001002,-0.002038,-0.000332
23531.099664,13.772,10.558637,-0.000426,-0.001008,-0.00204,-0.000345
23532.364842,13.772,10.799326,-0.000421,-0.001004,-0.002049,-0.000337
23534.896220000002,13.772,10.155822,-0.00041,-0.000993,-0.002041,-0.000322
23536.146227999998,13.772,10.458079,-0.000399,-0.000984,-0.002044,-0.000317
23538.645452999997,13.772,10.646551,-0.000395,-0.000979,-0.002047,-0.000312
23541.177317,13.772,10.611916,-0.000402,-0.000987,-0.002056,-0.000321
23542.427413999998,13.772,10.433696,-0.000399,-0.000982,-0.002049,-0.000316
23544.943510999998,13.772,10.683045,-0.000404,-0.000991,-0.002044,-0.000323
23546.19344,13.772,10.785992,-0.000405,-0.000991,-0.002046,-0.000319
23548.724477,13.772,10.534785,-0.0004,-0.000983,-0.002051,-0.000314
23551.255075,13.772,11.069658,-0.0004,-0.000983,-0.00206,-0.000309
23552.505832,13.772,10.474121,-0.000402,-0.000985,-0.002055,-0.000314
23555.022746000002,13.772,10.830614,-0.000399,-0.000981,-0.002057,-0.00031
23556.271435000002,13.772,10.58541,-0.000403,-0.000984,-0.002057,-0.000313
23558.803184,13.772,10.321825,-0.000406,-0.000991,-0.00205,-0.000325
23560.068521,13.772,10.466312,-0.000414,-0.000997,-0.002045,-0.000335
23562.568831999997,13.772,10.71513,-0.000432,-0.001015,-0.002055,-0.000348
23565.068818,13.772,10.358849,-0.000417,-0.001002,-0.002051,-0.000322
23566.317187,13.772,10.400284,-0.00041,-0.000994,-0.00205,-0.000319
23568.818101999997,13.772,10.877892,-0.000405,-0.000992,-0.002053,-0.000314
23570.067747,13.772,10.616166,-0.000397,-0.000982,-0.002059,-0.000303
23572.568057999997,13.772,10.906151,-0.000398,-0.000982,-0.002056,-0.000305
23575.098889,13.772,10.566817,-0.000401,-0.000985,-0.00206,-0.000307
23576.365609,13.772,10.960759,-0.000407,-0.000986,-0.002063,-0.000313
23578.865584,13.772,10.879219,-0.000408,-0.00099,-0.00206,-0.000321
23580.131197000002,13.772,10.868382,-0.00041,-0.000995,-0.002058,-0.000324
23582.645819999998,13.772,10.637839,-0.000407,-0.00099,-0.002056,-0.00032
23585.163146,13.772,10.139886,-0.000396,-0.000979,-0.00206,-0.00031
23586.427831,13.772,10.71853,-0.000394,-0.000976,-0.002064,-0.000306
23588.943809999997,13.772,10.526552,-0.000398,-0.000986,-0.002063,-0.000309
23590.207794,13.772,10.293671,-0.000408,-0.000997,-0.002068,-0.00032
23592.708654000002,13.772,10.420948,-0.000421,-0.001006,-0.002067,-0.000325
23595.223842,13.772,10.525171,-0.000407,-0.000997,-0.00206,-0.000321
23596.474735,13.772,10.873323,-0.000403,-0.000992,-0.002067,-0.000311
23598.989692,13.772,10.761398,-0.000405,-0.000987,-0.00207,-0.000308
23600.241296,13.772,10.495476,-0.000406,-0.000989,-0.002064,-0.000312
23602.755838999998,13.772,10.214892,-0.000404,-0.000989,-0.00206,-0.000312
23605.271448,13.772,10.603099,-0.000404,-0.000988,-0.00206,-0.000308
23606.521326000002,13.772,10.603099,-0.000401,-0.000985,-0.002064,-0.000304
23609.036917999998,13.772,10.679911,-0.000396,-0.000982,-0.002064,-0.000301
23610.28699,13.772,10.779352,-0.0004,-0.000983,-0.002064,-0.000303
23612.787789,13.772,10.943601,-0.000404,-0.000985,-0.002065,-0.000304
23615.28704,13.772,10.67258,-0.000402,-0.000985,-0.00206,-0.000304
23616.552325,13.772,10.661744,-0.000406,-0.000987,-0.00206,-0.000306
23619.052692999998,13.772,10.881929,-0.000405,-0.000986,-0.002059,-0.000306
23620.302807,13.772,10.625621,-0.000402,-0.000986,-0.002057,-0.000306
23622.817755,13.772,10.409739,-0.000392,-0.00098,-0.00206,-0.000304
23624.084649,13.772,10.755607,-0.000389,-0.000979,-0.00206,-0.000297
23626.599821,13.772,10.772394,-0.00039,-0.00098,-0.002049,-0.000294
23629.130852000002,13.772,10.708649,-0.000393,-0.000981,-0.002049,-0.000292
23630.380669,13.772,10.214786,-0.000397,-0.000985,-0.002042,-0.000299
23632.895435,13.772,10.502063,-0.000399,-0.000986,-0.00204,-0.000303
23634.145392,13.772,10.366817,-0.000403,-0.000994,-0.002051,-0.000315
23636.660734999998,13.772,10.76756,-0.000415,-0.001005,-0.002047,-0.000324
23639.176545000002,13.772,10.678211,-0.000414,-0.001002,-0.002056,-0.00032
23640.427563999998,13.772,10.594918,-0.000413,-0.000999,-0.002059,-0.000313
23642.958920999998,13.772,10.876935,-0.000411,-0.000995,-0.002051,-0.000307
23644.208797,13.772,10.451811,-0.00041,-0.000996,-0.00205,-0.000304
23646.724663,13.772,10.560124,-0.000407,-0.000991,-0.002058,-0.0003
23649.256201,13.772,10.459619,-0.000415,-0.001002,-0.002059,-0.000314
23650.520932,13.772,10.878741,-0.000421,-0.001004,-0.002065,-0.000319
23653.03643,13.772,10.864664,-0.000426,-0.001013,-0.002071,-0.000324
23654.301551999997,13.772,10.826099,-0.000427,-0.001012,-0.002066,-0.000322
23656.803009,13.772,10.655157,-0.000423,-0.001007,-0.002061,-0.000318
23658.06824,13.772,10.66934,-0.000426,-0.001012,-0.002066,-0.000324
23660.59969,13.772,10.589872,-0.000436,-0.001018,-0.00207,-0.000332
23663.115111,13.772,10.244799,-0.000433,-0.001015,-0.002068,-0.000326
23664.381078,13.772,10.682992,-0.000432,-0.001015,-0.002065,-0.000324
23666.910916,13.772,10.901583,-0.000424,-0.001008,-0.00207,-0.000314
23668.163013999998,13.772,10.63598,-0.000424,-0.001012,-0.002066,-0.000321
23670.677519999997,13.772,10.738078,-0.000428,-0.001013,-0.002062,-0.000321
23673.191953,13.772,10.816059,-0.000424,-0.001008,-0.002063,-0.000315
23674.44287,13.772,10.54371,-0.00042,-0.001007,-0.002065,-0.000312
23676.958632,13.772,10.957679,-0.000422,-0.001007,-0.002061,-0.000312
23678.208281,13.772,10.162622,-0.000423,-0.001008,-0.00206,-0.000313
23680.708808,13.772,10.295424,-0.000418,-0.001002,-0.002051,-0.000309
23683.208431,13.772,10.850906,-0.000422,-0.001007,-0.002048,-0.000315
23684.458856999998,13.772,11.145727,-0.000421,-0.001007,-0.002055,-0.00031
23686.973518,13.772,10.707215,-0.000426,-0.001009,-0.002056,-0.000314
23688.239378,13.772,10.898449,-0.000423,-0.001009,-0.002058,-0.000314
23690.755614,13.772,10.560655,-0.000417,-0.001003,-0.002059,-0.000301
23693.2709,13.772,10.856855,-0.000409,-0.000996,-0.002049,-0.000297
23694.521022,13.772,10.808782,-0.000409,-0.000995,-0.002047,-0.000292
23697.02102,13.772,10.711465,-0.000406,-0.000993,-0.002043,-0.000289
23698.270428,13.772,11.042089,-0.000403,-0.000989,-0.002049,-0.000288
23700.771154000002,13.772,10.240868,-0.000405,-0.000989,-0.002049,-0.000286
23703.271404,13.772,10.629978,-0.000402,-0.000988,-0.002044,-0.000288
23704.536431,13.772,10.72671,-0.000405,-0.000993,-0.002035,-0.000296
23707.053184999997,13.772,10.611226,-0.000403,-0.000988,-0.002039,-0.00029
23708.317381,13.772,10.919909,-0.000404,-0.000989,-0.002037,-0.00029
23710.833809,13.772,10.65011,-0.0004,-0.000984,-0.002037,-0.000283
23712.099799,13.772,10.926178,-0.000398,-0.000982,-0.002043,-0.000283
23714.631411000002,13.772,11.104824,-0.000402,-0.000987,-0.002035,-0.000288
23717.162736,13.772,10.953375,-0.000405,-0.000991,-0.002038,-0.00029
23718.411347,13.772,10.514706,-0.000406,-0.000991,-0.002037,-0.000292
23720.927366,13.772,10.688304,-0.000406,-0.000994,-0.002037,-0.000294
23722.193157,13.772,10.623072,-0.000406,-0.000992,-0.002041,-0.000291
23724.691938,13.772,10.150192,-0.0004,-0.000989,-0.00204,-0.000287
23727.209762,13.772,9.980737,-0.000398,-0.000986,-0.002034,-0.000285
23728.458357,13.772,10.407243,-0.000398,-0.000984,-0.002037,-0.000284
23730.974087000002,13.772,10.203631,-0.000393,-0.000982,-0.002041,-0.000276
23732.223914000002,13.772,10.337867,-0.000395,-0.000983,-0.002038,-0.000279
23734.739391,13.772,10.516618,-0.000397,-0.000985,-0.002034,-0.000282
23737.240973,13.772,10.572394,-0.000396,-0.000984,-0.002034,-0.00028
23738.505842,13.772,10.510721,-0.000394,-0.000982,-0.002038,-0.000276
23741.006138,13.772,10.301532,-0.000394,-0.000979,-0.00204,-0.000275
23742.271543,13.772,10.375158,-0.000391,-0.000982,-0.002034,-0.000275
23744.800822999998,13.772,10.552899,-0.00039,-0.000975,-0.002033,-0.000266
23747.303072000002,13.772,9.808359,-0.000382,-0.00097,-0.002032,-0.000259
23748.567386000002,13.772,10.577282,-0.000382,-0.000969,-0.002029,-0.00026
23751.066633000002,13.772,10.604745,-0.000383,-0.000972,-0.002028,-0.000265
23752.317398,13.772,10.319965,-0.000385,-0.000974,-0.00203,-0.000264
23754.819158,13.772,10.798635,-0.000385,-0.000972,-0.002032,-0.000261
23756.084587999998,13.772,10.527508,-0.000385,-0.000971,-0.002029,-0.000258
23758.61551,13.772,10.687454,-0.000381,-0.000968,-0.002027,-0.000258
23761.131171,13.772,10.855049,-0.000378,-0.000968,-0.002023,-0.000255
23762.380887,13.772,10.596299,-0.000379,-0.000968,-0.002028,-0.000258
23764.910852,13.772,10.81999,-0.000385,-0.000973,-0.002026,-0.000266
23766.162794,13.772,10.630986,-0.000386,-0.000973,-0.002027,-0.000264
23768.678427,13.772,10.740469,-0.000382,-0.000969,-0.002029,-0.000259
23771.208387,13.772,10.767188,-0.000379,-0.000969,-0.002027,-0.000257
23772.473916,13.772,10.374095,-0.00038,-0.000968,-0.002025,-0.000256
23775.005903999998,13.772,10.674439,-0.000377,-0.000966,-0.00202,-0.000252
23776.270144000002,13.772,10.627746,-0.000375,-0.000964,-0.002024,-0.000248
23778.77162,13.772,10.227642,-0.000372,-0.000961,-0.002026,-0.000247
23781.285851,13.772,10.365649,-0.000373,-0.00096,-0.002022,-0.000248
23782.537264,13.772,10.981317,-0.000372,-0.000962,-0.00202,-0.000247
23785.05339,13.772,10.285756,-0.000372,-0.000961,-0.002021,-0.000247
23786.317959,13.772,10.839379,-0.000372,-0.000961,-0.002014,-0.000247
23788.818392,13.772,10.894996,-0.000373,-0.000959,-0.002015,-0.000245
23790.08339,13.772,10.411014,-0.00037,-0.000958,-0.002021,-0.000243
23792.614615,13.772,10.612448,-0.000367,-0.000957,-0.002016,-0.000245
23795.144866000002,13.772,10.696166,-0.000368,-0.000956,-0.00202,-0.000242
23796.395641,13.772,10.701744,-0.000369,-0.000955,-0.002014,-0.000242
23798.911246,13.772,10.414785,-0.000364,-0.000953,-0.002014,-0.000237
23800.177085,13.772,10.615528,-0.000365,-0.000952,-0.002014,-0.000236
23802.676589000002,13.772,10.554068,-0.000363,-0.000952,-0.002016,-0.000234
23805.193245000002,13.772,10.851491,-0.000362,-0.000952,-0.002012,-0.000234
23806.458925,13.772,10.464135,-0.000361,-0.000951,-0.002017,-0.000234
23808.973688,13.772,10.676724,-0.000361,-0.000954,-0.002012,-0.000237
23810.223383,13.772,10.326765,-0.000362,-0.000952,-0.002016,-0.000235
23812.723999,13.772,10.138239,-0.000361,-0.00095,-0.002015,-0.000234
23815.254556,13.772,11.202991,-0.000357,-0.000947,-0.002011,-0.000233
23816.505777,13.772,10.881557,-0.000358,-0.000949,-0.002012,-0.000233
23819.021825,13.772,10.355821,-0.000357,-0.000946,-0.002018,-0.000233
23820.286394000002,13.772,10.022012,-0.000356,-0.000948,-0.002015,-0.000234
23822.817883,13.772,10.870401,-0.00036,-0.00095,-0.002017,-0.000234
23825.318515,13.772,10.88655,-0.000361,-0.00095,-0.002018,-0.000232
23826.583528,13.772,10.45877,-0.000357,-0.000948,-0.002017,-0.000229
23829.083753,13.772,10.559965,-0.000357,-0.000946,-0.00201,-0.000226
23830.349752000002,13.772,10.518584,-0.000357,-0.000946,-0.002006,-0.000231
23832.864496000002,13.772,10.606605,-0.000358,-0.000947,-0.002011,-0.000231
23834.131251,13.772,10.798104,-0.000357,-0.000947,-0.002006,-0.000229
23836.644802,13.772,10.040126,-0.000354,-0.000945,-0.002008,-0.000229
23839.146842000002,13.772,10.406924,-0.000357,-0.000947,-0.002007,-0.000228
23840.411346,13.772,10.484799,-0.000354,-0.000945,-0.002003,-0.000226
23842.911425,13.772,10.219833,-0.000357,-0.000947,-0.002003,-0.000228
23844.162856,13.772,10.631359,-0.000356,-0.000948,-0.002009,-0.000229
23846.692969,13.772,10.800123,-0.000363,-0.000954,-0.002004,-0.000239
23849.20824,13.772,10.436884,-0.000368,-0.000957,-0.002009,-0.000238
23850.4583,13.772,10.77829,-0.000368,-0.000956,-0.002012,-0.000236
23852.974259000002,13.772,10.364586,-0.000373,-0.000963,-0.002007,-0.000245
23854.240785,13.772,10.628649,-0.000374,-0.000965,-0.002015,-0.000246
23856.770867,13.772,10.654466,-0.000373,-0.000963,-0.002013,-0.000242
23859.270915,13.772,10.590137,-0.000368,-0.000959,-0.002006,-0.000237
23860.521418,13.772,10.943549,-0.000365,-0.000955,-0.002009,-0.000233
23863.020790000002,13.772,10.518956,-0.000367,-0.000957,-0.002013,-0.000239
23864.286513,13.772,10.914438,-0.000373,-0.000964,-0.002014,-0.000247
23866.817598,13.772,10.297973,-0.000376,-0.000967,-0.002018,-0.000247
23868.067872,13.772,10.714226,-0.000376,-0.000967,-0.002017,-0.000248
23870.584155999997,13.772,10.593218,-0.000384,-0.000973,-0.002014,-0.000253
23873.114840000002,13.772,10.889472,-0.00039,-0.000979,-0.002028,-0.000258
23874.366198,13.772,10.55428,-0.000391,-0.000978,-0.00203,-0.000258
23876.881164,13.772,10.491598,-0.000387,-0.000976,-0.002028,-0.000254
23878.131222,13.772,10.298664,-0.000386,-0.000976,-0.002022,-0.000254
23880.660661,13.772,10.061056,-0.000383,-0.000973,-0.00202,-0.000249
23883.177423,13.772,10.526286,-0.000377,-0.000967,-0.002019,-0.000239
23884.443545000002,13.772,10.398105,-0.000378,-0.000967,-0.002017,-0.000242
23886.958868,13.772,10.356619,-0.000388,-0.000979,-0.002021,-0.000258
23888.222602,13.772,10.402833,-0.000395,-0.000983,-0.002021,-0.000261
23890.724739999998,13.772,10.550244,-0.000389,-0.000981,-0.002027,-0.000259
23893.25647,13.772,10.244959,-0.00039,-0.00098,-0.002033,-0.000256
23894.520816,13.772,10.777652,-0.000398,-0.000987,-0.002034,-0.000266
23897.03643,13.772,10.576325,-0.000395,-0.000984,-0.002039,-0.000257
23898.286606,13.772,10.56278,-0.000397,-0.000986,-0.002032,-0.00026
23900.80276,13.772,10.825195,-0.000396,-0.000987,-0.002032,-0.000262
23903.317646,13.772,10.052238,-0.000398,-0.000988,-0.002036,-0.000261
23904.567397,13.772,10.212556,-0.000395,-0.000986,-0.002031,-0.000257
23907.083497,13.772,10.496645,-0.000392,-0.000984,-0.002032,-0.000255
23908.333773,13.772,10.50116,-0.000395,-0.000986,-0.002037,-0.000256
23910.865845,13.772,10.349553,-0.000394,-0.000985,-0.002032,-0.000254
23912.115722000002,13.772,10.419247,-0.000389,-0.000981,-0.002028,-0.000247
23914.631053999998,13.772,10.096274,-0.000393,-0.000984,-0.002034,-0.000254
23917.146049,13.772,10.328252,-0.000398,-0.000989,-0.002034,-0.000258
23918.395622,13.772,10.342701,-0.000393,-0.000984,-0.002035,-0.000257
23920.897323999998,13.772,10.543922,-0.00039,-0.000982,-0.002031,-0.000246
23922.146339,13.772,10.565011,-0.00039,-0.000985,-0.002034,-0.000251
23924.676369,13.772,10.534095,-0.00039,-0.000981,-0.002035,-0.000239
23927.176821,13.772,10.533085,-0.000383,-0.000973,-0.002033,-0.000228
23928.427138,13.772,10.161454,-0.000386,-0.000974,-0.002025,-0.000235
23930.943713,13.772,10.456007,-0.000396,-0.000987,-0.002039,-0.000244
23932.192737999998,13.772,10.251599,-0.000395,-0.000987,-0.002032,-0.000243
23934.707642,13.772,10.531173,-0.0004,-0.000992,-0.00203,-0.00025
23937.224758,13.772,10.427853,-0.00039,-0.000987,-0.002037,-0.00024
23938.48956,13.772,10.673271,-0.000393,-0.000985,-0.002032,-0.000242
23941.004756000002,13.772,10.667533,-0.000394,-0.000988,-0.002033,-0.000248
23942.256383,13.772,10.511678,-0.000404,-0.000997,-0.002036,-0.000259
23944.771299,13.772,10.391146,-0.000415,-0.001007,-0.002043,-0.000263
23947.271945,13.772,10.157841,-0.000402,-0.000994,-0.00204,-0.000249
23948.535924,13.772,10.041082,-0.000399,-0.00099,-0.002044,-0.000245
23951.035645,13.772,9.870404,-0.000392,-0.000984,-0.002045,-0.000239
23952.287351,13.772,10.778556,-0.000391,-0.000985,-0.002042,-0.000238
23954.803326,13.772,10.623285,-0.00039,-0.000983,-0.00205,-0.000235
23956.067632,13.772,10.625303,-0.000395,-0.00099,-0.002051,-0.000243
23958.599262,13.772,10.380841,-0.000402,-0.000997,-0.002061,-0.000251
23961.115784,13.772,10.544719,-0.000405,-0.001,-0.002056,-0.000255
23962.364934999998,13.772,10.225676,-0.000396,-0.000992,-0.002059,-0.000244
23964.881249,13.772,10.70764,-0.000393,-0.000988,-0.002049,-0.000242
23966.146527999997,13.772,10.313432,-0.000394,-0.000989,-0.002049,-0.000243
