Temps (s),Depl (mm),Force (kN),Jauge 0,Jauge 1,Jauge 2,Jauge 3
756.542814,9.184,3.026502,0.000976,0.000366,-0.002022,-0.000528
759.070574,9.184,3.008072,0.000989,0.000374,-0.002023,-0.000522
761.58831,9.184,2.926933,0.000984,0.000375,-0.002024,-0.000517
762.839968,9.184,2.974983,0.000977,0.000372,-0.002019,-0.000523
765.340404,9.184,2.942552,0.000967,0.000361,-0.002027,-0.000532
766.59037,9.184,2.980108,0.000968,0.000359,-0.002022,-0.000535
769.120471,9.184,2.856639,0.000972,0.000363,-0.002027,-0.000532
771.63638,9.184,3.020916,0.000968,0.000362,-0.002032,-0.000533
772.901609,9.184,2.99501,0.000956,0.000351,-0.002034,-0.000544
775.417113,9.184,2.969778,0.000954,0.000352,-0.002031,-0.000546
776.683897,9.184,2.986734,0.000954,0.000351,-0.002031,-0.000544
779.198582,9.184,2.993276,0.000955,0.00035,-0.002033,-0.000547
781.729364,9.184,2.906497,0.000948,0.000343,-0.002026,-0.000554
782.995233,9.184,2.963285,0.000945,0.000342,-0.002026,-0.000555
785.510772,9.184,2.969991,0.00095,0.000346,-0.002031,-0.000553
786.777991,9.184,3.005318,0.000942,0.000339,-0.002029,-0.00056
789.27822,9.184,2.710675,0.000944,0.000345,-0.002026,-0.000552
790.527131,9.184,2.907617,0.000947,0.00035,-0.002028,-0.000548
793.02771,9.184,3.002862,0.000955,0.000349,-0.002031,-0.000547
795.526713,9.184,3.190716,0.000944,0.00034,-0.00203,-0.000558
796.791714,9.184,2.761118,0.000945,0.000342,-0.002028,-0.000556
799.308363,9.184,2.974251,0.00096,0.000354,-0.002043,-0.000542
800.557747,9.184,3.043787,0.00096,0.000359,-0.00204,-0.000538
803.074177,9.184,2.858623,0.000953,0.000356,-0.002043,-0.00054
805.605358,9.184,2.844373,0.000947,0.000348,-0.002046,-0.000547
806.855248,9.184,2.979386,0.000944,0.00034,-0.002041,-0.000556
809.370962,9.184,2.996963,0.000943,0.000342,-0.002044,-0.000553
810.635957,9.184,2.872682,0.00094,0.000341,-0.002041,-0.000556
813.151495,9.184,2.971206,0.000931,0.000333,-0.002051,-0.000566
815.652224,9.184,3.085454,0.000933,0.000337,-0.002046,-0.00056
816.918363,9.184,3.03203,0.000934,0.00034,-0.002035,-0.000558
819.432985,9.184,2.9552,0.000944,0.00034,-0.002043,-0.000557
820.683025,9.184,3.037357,0.000952,0.000348,-0.002043,-0.000547
823.215471,9.184,3.562826,0.000956,0.000357,-0.00205,-0.000538
825.72969,9.184,2.868087,0.000952,0.000352,-0.002049,-0.000544
826.995409,9.184,3.157118,0.00095,0.000349,-0.002049,-0.000547
829.495351,9.184,3.057952,0.000932,0.000329,-0.002054,-0.000575
830.745278,9.184,3.292502,0.000938,0.00033,-0.002048,-0.000572
833.261372,9.184,2.995912,0.000937,0.000338,-0.002051,-0.000563
834.526226,9.184,3.180052,0.000939,0.000336,-0.002048,-0.000561
837.02711,9.184,2.884231,0.00092,0.000316,-0.002052,-0.000581
839.543626,9.184,2.9354,0.000908,0.000309,-0.002059,-0.000591
840.793187,9.184,2.913081,0.000913,0.000319,-0.002057,-0.000581
843.293474,9.184,2.934461,0.000908,0.000319,-0.002055,-0.00058
844.557841,9.184,2.924572,0.000905,0.000315,-0.002056,-0.000584
847.074794,9.184,2.888311,0.000903,0.000316,-0.002053,-0.000583
849.574823,9.184,3.044466,0.000911,0.00032,-0.002046,-0.000581
850.824909,9.184,2.989684,0.000916,0.000326,-0.00205,-0.000573
853.354838,9.184,3.139478,0.000931,0.000337,-0.002057,-0.000565
854.605588,9.184,3.148576,0.000934,0.00034,-0.002055,-0.000561
857.137045,9.184,2.959667,0.000933,0.000332,-0.002067,-0.000569
859.651715,9.184,3.169001,0.000926,0.000326,-0.002058,-0.000573
860.917398,9.184,2.79461,0.000931,0.000333,-0.002064,-0.000571
863.447977,9.184,2.338729,0.000939,0.000343,-0.002057,-0.00056
864.715437,9.184,2.982835,0.000932,0.00034,-0.002056,-0.000566
867.229929,9.184,2.816971,0.000934,0.000338,-0.00206,-0.000564
868.496663,9.184,2.947592,0.000937,0.000345,-0.002068,-0.00056
871.010401,9.184,3.016502,0.000921,0.000331,-0.002062,-0.000566
873.510628,9.184,2.784657,0.000921,0.000326,-0.002062,-0.00057
874.776791,9.184,3.000045,0.000919,0.000322,-0.00207,-0.000574
877.293144,9.184,3.105614,0.00092,0.000322,-0.002066,-0.000575
878.543261,9.184,3.16568,0.000925,0.000328,-0.002068,-0.000572
881.05795,9.184,2.876671,0.000914,0.00031,-0.002063,-0.000592
883.574872,9.184,2.988564,0.00091,0.000323,-0.002066,-0.00058
884.838727,9.184,3.520077,0.000911,0.000318,-0.002068,-0.000583
887.339391,9.184,2.946955,0.000917,0.000323,-0.002067,-0.000576
888.589929,9.184,2.937013,0.000913,0.000321,-0.002062,-0.000581
891.105288,9.184,2.979864,0.000905,0.000314,-0.002073,-0.000583
893.605027,9.184,1.844163,0.000917,0.00032,-0.002078,-0.000576
894.855606,9.184,2.938637,0.000908,0.00031,-0.00207,-0.000585
897.371354,9.184,2.90775,0.000905,0.000315,-0.002069,-0.000582
898.636463,9.184,2.975917,0.00091,0.000317,-0.002068,-0.000582
901.16834,9.184,2.950027,0.000904,0.000315,-0.002076,-0.000588
903.683715,9.184,3.023818,0.000908,0.000311,-0.002066,-0.000588
904.930444,9.184,2.944706,0.000913,0.000316,-0.002067,-0.000587
907.44906,9.184,2.909856,0.0009,0.000309,-0.00207,-0.000593
908.713467,9.184,2.989599,0.000893,0.000308,-0.002062,-0.000596
911.214904,9.184,2.770354,0.000903,0.000307,-0.002059,-0.000595
913.729893,9.184,2.818653,0.000897,0.000312,-0.002064,-0.000596
914.995194,9.184,3.080176,0.000885,0.000299,-0.002058,-0.000607
917.495696,9.184,2.857015,0.000894,0.000308,-0.002059,-0.000596
918.760837,9.184,2.954261,0.000898,0.000307,-0.00206,-0.000594
921.292381,9.184,3.129509,0.000885,0.000297,-0.002057,-0.000607
922.542985,9.184,3.080621,0.000891,0.000302,-0.002056,-0.0006
925.074658,9.184,3.029234,0.000912,0.000319,-0.00206,-0.000585
927.604572,9.184,2.930398,0.000918,0.000326,-0.002073,-0.000576
928.854535,9.184,3.150826,0.000911,0.000319,-0.002076,-0.000579
931.355687,9.184,2.921957,0.000903,0.000311,-0.002073,-0.000588
932.60598,9.184,3.364389,0.000901,0.00031,-0.002073,-0.000591
935.120604,9.184,3.003037,0.000912,0.000317,-0.00207,-0.000582
937.635886,9.184,2.979264,0.000925,0.000331,-0.002074,-0.000569
938.886447,9.184,2.996241,0.000931,0.000337,-0.002076,-0.000561
941.418454,9.184,3.159919,0.000924,0.000334,-0.00207,-0.000564
942.683318,9.184,2.169306,0.000919,0.000327,-0.002071,-0.00057
945.183962,9.184,3.145648,0.000912,0.00032,-0.002073,-0.000581
947.713484,9.184,2.894794,0.000916,0.000322,-0.002074,-0.000578
948.964839,9.184,2.961025,0.000913,0.000324,-0.002067,-0.000578
951.463977,9.184,3.057177,0.000922,0.000334,-0.002065,-0.000569
952.714914,9.185,2.953311,0.000927,0.000334,-0.002071,-0.000567
955.215017,9.185,2.985641,0.000924,0.000328,-0.002069,-0.000573
957.729048,9.185,2.956022,0.000923,0.000328,-0.002071,-0.000573
958.980292,9.185,2.96042,0.000921,0.000327,-0.002065,-0.000571
961.511719,9.185,2.978081,0.000918,0.000328,-0.002069,-0.000573
962.777966,9.185,3.340419,0.000917,0.00033,-0.002066,-0.000571
965.277578,9.185,2.929193,0.000919,0.000333,-0.00206,-0.000567
966.54276,9.185,2.909585,0.00092,0.000335,-0.002059,-0.000561
969.058575,9.185,3.093226,0.000928,0.00034,-0.002058,-0.000556
971.59082,9.185,2.940478,0.000934,0.000343,-0.002057,-0.000556
972.83931,9.185,2.564139,0.000936,0.000345,-0.002057,-0.000553
975.355833,9.185,2.837492,0.000948,0.000349,-0.002056,-0.000552
976.621943,9.185,3.116543,0.000952,0.000353,-0.00206,-0.000547
979.119814,9.185,2.95425,0.000954,0.000361,-0.002055,-0.000541
981.621077,9.185,2.9572,0.000958,0.000362,-0.002054,-0.000544
982.886471,9.185,3.456859,0.000957,0.000363,-0.002059,-0.000543
985.385737,9.185,2.253606,0.000962,0.000363,-0.002056,-0.000542
986.650899,9.185,3.062552,0.000962,0.000362,-0.002056,-0.000543
989.152605,9.185,2.660519,0.000952,0.000364,-0.002057,-0.00054
989.419968,9.185,3.071639,0.000941,0.000352,-0.00205,-0.000547
990.660726,9.185,2.987917,0.000939,0.000347,-0.002049,-0.000552
991.925122,9.185,2.915925,0.000938,0.000346,-0.002045,-0.000552
994.425687,9.185,3.083963,0.000936,0.00035,-0.002046,-0.000553
995.6904,9.185,2.955672,0.000939,0.000349,-0.002048,-0.000553
998.190347,9.185,2.943502,0.000939,0.000345,-0.002053,-0.000554
1000.691461,9.185,3.011038,0.000945,0.00035,-0.002054,-0.000548
1001.941987,9.185,2.245548,0.000941,0.000347,-0.002049,-0.000549
1004.47257,9.185,2.88656,0.000937,0.00035,-0.002053,-0.000551
1005.738266,9.185,2.843015,0.000938,0.00035,-0.002046,-0.000549
1008.237263,9.185,2.708765,0.000953,0.000353,-0.002045,-0.000544
1010.75375,9.185,2.591249,0.00096,0.000356,-0.002047,-0.000538
1012.004263,9.185,2.819454,0.000964,0.000356,-0.002045,-0.000536
1014.519294,9.185,2.66792,0.000966,0.000356,-0.002047,-0.000537
1015.784611,9.185,2.668673,0.000965,0.00036,-0.002055,-0.000533
1018.301697,9.185,2.773367,0.00097,0.000355,-0.00205,-0.000532
1020.800476,9.185,2.754253,0.000977,0.000358,-0.002051,-0.000532
1022.065709,9.185,2.55538,0.000978,0.000359,-0.002052,-0.000531
1024.581487,9.184,2.512322,0.000973,0.000356,-0.002051,-0.000532
1025.832461,9.183,2.833524,0.000971,0.000353,-0.002045,-0.000534
1028.347756,9.182,2.506407,0.00098,0.000355,-0.002048,-0.00053
1029.612232,9.182,2.597201,0.000982,0.000352,-0.002043,-0.000534
1032.128754,9.181,2.523808,0.000979,0.00035,-0.002044,-0.000535
1034.660605,9.18,2.470931,0.000978,0.000345,-0.002048,-0.000536
1035.925021,9.18,2.633112,0.000977,0.000341,-0.002043,-0.000538
1038.427216,9.179,2.468347,0.000976,0.00034,-0.002044,-0.000537
1039.675377,9.178,2.315689,0.000977,0.000341,-0.002039,-0.000533
1042.191448,9.177,2.362709,0.000993,0.000349,-0.002033,-0.000527
1044.722291,9.176,2.348761,0.001002,0.000352,-0.002043,-0.000526
1045.967205,9.175,1.847686,0.001,0.00035,-0.00204,-0.000526
1048.457096,9.174,2.564786,0.001005,0.000351,-0.00204,-0.000525
1049.706985,9.174,2.269947,0.001,0.000349,-0.002034,-0.000524
1052.222627,9.173,2.088396,0.001,0.000349,-0.002039,-0.00053
1054.737183,9.172,2.250243,0.000999,0.000343,-0.002042,-0.000531
1056.004093,9.171,2.308755,0.001004,0.000343,-0.002038,-0.000529
1058.519331,9.17,2.081944,0.001008,0.000348,-0.002044,-0.000526
1059.769741,9.169,2.214979,0.001004,0.000345,-0.002036,-0.000528
1062.269546,9.168,1.54804,0.001009,0.000344,-0.002038,-0.000526
1064.799917,9.167,2.129734,0.001009,0.000338,-0.002041,-0.00053
1066.065659,9.166,2.059652,0.001013,0.00034,-0.002036,-0.000529
1068.567017,9.166,1.867724,0.001015,0.000338,-0.002035,-0.000529
1069.831484,9.165,1.65267,0.001015,0.000335,-0.002039,-0.000531
1072.33183,9.164,1.970953,0.001022,0.000342,-0.00204,-0.000523
1074.832486,9.163,1.576529,0.001031,0.000344,-0.002041,-0.000518
1076.096057,9.162,2.057943,0.001036,0.000348,-0.002039,-0.000514
1078.614442,9.161,1.92597,0.001038,0.000348,-0.00204,-0.000516
1079.87968,9.161,1.742047,0.001037,0.000346,-0.002038,-0.000517
1082.377783,9.16,1.850683,0.001037,0.00034,-0.002032,-0.000522
1083.629078,9.159,1.021043,0.00104,0.000343,-0.002037,-0.000519
1086.144587,9.158,1.777831,0.001043,0.000342,-0.002035,-0.000518
1088.6768769999999,9.157,1.679005,0.001048,0.000342,-0.002036,-0.000517
1089.925223,9.157,1.77485,0.001049,0.000343,-0.002036,-0.000515
1092.441756,9.156,1.594132,0.001052,0.000344,-0.00203,-0.000516
1093.691727,9.155,1.722158,0.001054,0.000345,-0.002031,-0.000514
1096.189819,9.154,1.641439,0.001057,0.000347,-0.002032,-0.000514
1098.70685,9.153,1.730933,0.001062,0.000345,-0.002032,-0.000512
1099.971247,9.152,1.675413,0.001063,0.000344,-0.002028,-0.000512
1102.473855,9.152,1.681743,0.001062,0.000341,-0.002023,-0.000517
1103.738859,9.151,1.746212,0.001064,0.000339,-0.002024,-0.00052
1106.239092,9.15,1.609798,0.001063,0.000336,-0.002025,-0.000521
1108.754593,9.149,2.610035,0.001066,0.000337,-0.002031,-0.000521
1110.004119,9.148,1.639587,0.001068,0.000339,-0.002033,-0.000522
1112.52003,9.147,1.551016,0.001073,0.000341,-0.002035,-0.000517
1113.784648,9.146,1.536973,0.001074,0.000338,-0.002036,-0.000519
1116.316368,9.145,1.492679,0.001085,0.000338,-0.002034,-0.000518
1118.831512,9.144,1.162735,0.001089,0.000342,-0.002031,-0.000511
1120.081651,9.143,1.568104,0.001091,0.000346,-0.002038,-0.000512
1122.612709,9.142,1.480981,0.001086,0.00034,-0.00203,-0.000514
1123.863204,9.142,1.507486,0.001088,0.000339,-0.002036,-0.000517
1126.394847,9.14,1.403843,0.001088,0.000338,-0.002028,-0.000521
1127.660018,9.14,1.547886,0.001094,0.000338,-0.002032,-0.000517
1130.159595,9.138,1.290427,0.001101,0.000341,-0.002032,-0.000513
1132.659279,9.137,1.545111,0.001106,0.000343,-0.002032,-0.00051
1133.908802,9.136,1.326402,0.001102,0.000343,-0.002026,-0.000509
1136.42565,9.135,1.274708,0.001105,0.000344,-0.002027,-0.00051
1137.690487,9.134,1.335739,0.001104,0.000344,-0.002025,-0.000508
1140.206823,9.133,1.309611,0.001107,0.000342,-0.002025,-0.00051
1142.722334,9.132,1.238568,0.001108,0.000339,-0.002027,-0.000517
1143.986869,9.131,1.246457,0.00111,0.00034,-0.00203,-0.000515
1146.503894,9.13,1.301648,0.00111,0.000336,-0.00203,-0.000517
1147.769613,9.129,1.252797,0.001109,0.000334,-0.002026,-0.000517
1150.301876,9.128,1.194445,0.001115,0.000334,-0.00203,-0.000517
1152.81677,9.126,1.121986,0.00112,0.000336,-0.002037,-0.00051
1154.082678,9.125,1.216419,0.00112,0.000339,-0.002037,-0.000511
1156.581841,9.125,1.349554,0.001121,0.000334,-0.002033,-0.000515
1157.832963,9.124,1.227242,0.001117,0.000332,-0.002023,-0.000518
1160.329775,9.123,1.17195,0.001125,0.000334,-0.002028,-0.000515
1162.831714,9.121,1.115556,0.001128,0.000334,-0.002026,-0.000514
1164.081558,9.121,1.068307,0.001133,0.000335,-0.00203,-0.000511
1166.5815069999999,9.119,1.067246,0.001134,0.000334,-0.002033,-0.000512
1167.831502,9.119,1.107582,0.001132,0.000335,-0.002026,-0.00051
1170.362454,9.118,1.077379,0.001132,0.000335,-0.002034,-0.000512
1171.61372,9.117,1.154868,0.001131,0.000334,-0.002028,-0.000512
1174.1291489999999,9.116,1.44429,0.001137,0.000334,-0.002031,-0.000512
1176.659673,9.115,1.097889,0.001145,0.000337,-0.002029,-0.000512
1177.927091,9.115,0.993885,0.001144,0.000336,-0.002026,-0.000512
1180.44159,9.114,0.426531,0.001146,0.000338,-0.002031,-0.000512
1181.706455,9.114,1.116702,0.001145,0.000339,-0.002031,-0.000509
1184.2237089999999,9.114,1.130899,0.001146,0.000342,-0.002032,-0.00051
1186.754756,9.114,1.008766,0.001141,0.000339,-0.002027,-0.000511
1188.020594,9.114,0.923193,0.001142,0.000337,-0.002031,-0.000512
1190.551279,9.114,0.704043,0.00114,0.000339,-0.002027,-0.00051
1191.816724,9.114,1.155732,0.001142,0.000341,-0.002027,-0.000508
1194.3326,9.114,1.134151,0.001137,0.00034,-0.002027,-0.000508
1195.597817,9.114,0.917267,0.001136,0.000339,-0.002029,-0.000507
1198.127898,9.114,0.992134,0.001134,0.000341,-0.002029,-0.000506
1200.658628,9.114,1.072636,0.00113,0.000342,-0.002029,-0.000506
1201.9097,9.114,1.223422,0.001128,0.000341,-0.002029,-0.000506
1204.425399,9.116,0.780519,0.001129,0.000345,-0.002031,-0.000506
1205.692153,9.116,1.277138,0.001127,0.000343,-0.002025,-0.000507
1208.222763,9.117,1.071962,0.001126,0.00035,-0.002032,-0.000504
1210.734902,9.118,1.267774,0.001117,0.000345,-0.002033,-0.000508
1211.972798,9.119,1.323808,0.001112,0.000343,-0.002027,-0.000507
1214.503711,9.12,1.119418,0.0011,0.000338,-0.002033,-0.000512
1215.754806,9.12,1.26102,0.001092,0.000337,-0.002025,-0.000512
1218.28506,9.121,1.273185,0.001098,0.000337,-0.002028,-0.000518
1220.802198,9.123,1.338381,0.001089,0.000334,-0.002031,-0.000515
1222.066789,9.123,1.360043,0.001078,0.000327,-0.002028,-0.000526
1224.582205,9.124,1.388017,0.001061,0.000316,-0.002036,-0.000535
1225.831956,9.125,1.332843,0.001063,0.000314,-0.002031,-0.000538
1228.333189,9.126,1.434173,0.00106,0.000316,-0.002031,-0.000533
1229.598167,9.126,1.303123,0.001063,0.00032,-0.00204,-0.000532
1232.128157,9.127,0.618162,0.001054,0.000314,-0.002036,-0.000535
1234.643895,9.128,1.365237,0.001051,0.000315,-0.002048,-0.000537
1235.893289,9.128,1.454004,0.001048,0.000314,-0.002042,-0.000537
1238.394699,9.129,1.277552,0.00104,0.000312,-0.002049,-0.000542
1239.659697,9.13,1.562921,0.001034,0.00031,-0.002054,-0.000545
1242.177196,9.131,1.560443,0.001026,0.000303,-0.002044,-0.000552
1244.69098,9.132,1.385869,0.00101,0.000294,-0.002044,-0.000559
1245.94184,9.132,1.577399,0.001005,0.000289,-0.002053,-0.000568
1248.441587,9.134,1.452662,0.001016,0.000296,-0.002058,-0.000557
1249.691917,9.134,1.604413,0.001004,0.000284,-0.002054,-0.000566
1252.223598,9.135,1.933371,0.001006,0.000291,-0.002062,-0.000565
1254.73829,9.136,1.642977,0.001024,0.000309,-0.002063,-0.00055
1256.004442,9.137,1.65623,0.001027,0.000315,-0.002056,-0.000542
1258.534834,9.138,1.673928,0.001019,0.000313,-0.002072,-0.000538
1259.801919,9.139,1.723293,0.001007,0.000298,-0.002071,-0.000554
1262.327949,9.14,2.139724,0.000978,0.00028,-0.002073,-0.000581
1264.831637,9.141,1.719765,0.000988,0.000295,-0.002067,-0.000567
1266.081693,9.141,1.847171,0.000989,0.000296,-0.002057,-0.000562
1268.5825909999999,9.142,1.822703,0.000975,0.000283,-0.002047,-0.000575
1269.84717,9.143,1.603984,0.000973,0.000284,-0.002053,-0.000576
1272.362618,9.144,1.892292,0.000988,0.000297,-0.002051,-0.000565
1274.86443,9.145,1.86079,0.000988,0.000293,-0.002064,-0.00057
1276.114332,9.146,1.797689,0.000988,0.000301,-0.002074,-0.000566
1278.628626,9.147,3.118097,0.000982,0.000304,-0.002069,-0.000559
1279.8785990000001,9.148,1.870954,0.000977,0.000302,-0.002065,-0.000567
1282.378706,9.149,2.15851,0.000986,0.000303,-0.002068,-0.000568
1283.628861,9.149,1.831706,0.00098,0.0003,-0.002072,-0.000571
1286.160413,9.15,2.014122,0.000968,0.000291,-0.002074,-0.000582
1288.674312,9.151,2.071281,0.00098,0.000305,-0.00208,-0.000567
1289.924767,9.152,1.81014,0.000984,0.00031,-0.002072,-0.000557
1292.421026,9.153,1.940804,0.000987,0.000321,-0.002073,-0.000546
1293.660667,9.154,2.081706,0.000983,0.000319,-0.002072,-0.00055
1296.174846,9.155,2.309121,0.000965,0.0003,-0.002077,-0.000577
1298.692294,9.156,2.187392,0.000971,0.000314,-0.00208,-0.000566
1299.940643,9.157,2.210745,0.000965,0.000312,-0.002077,-0.000564
1302.456729,9.158,1.869416,0.000955,0.0003,-0.00208,-0.00057
1303.707698,9.158,2.094274,0.000955,0.000297,-0.00208,-0.000578
1306.222727,9.159,2.258514,0.00094,0.000289,-0.002071,-0.000593
1308.753871,9.16,2.320702,0.000937,0.000284,-0.002082,-0.0006
1310.020187,9.161,2.560494,0.000949,0.000294,-0.002076,-0.00059
1312.5344479999999,9.162,2.260413,0.000953,0.0003,-0.002075,-0.000585
1313.784883,9.162,2.19606,0.000945,0.000293,-0.002077,-0.00059
1316.316542,9.163,2.516535,0.000929,0.000293,-0.002078,-0.000594
1318.846561,9.164,2.703598,0.000926,0.000291,-0.002082,-0.000598
1320.1133810000001,9.165,2.323731,0.000922,0.000287,-0.002073,-0.000606
1322.628176,9.166,2.498147,0.000933,0.000293,-0.002077,-0.000598
1326.380425,9.168,2.436908,0.000937,0.000301,-0.002086,-0.000588
1327.628625,9.168,2.449094,0.000938,0.000306,-0.002086,-0.000585
1330.1292859999999,9.169,2.513797,0.000942,0.000313,-0.002084,-0.000583
1332.629197,9.171,2.776455,0.000934,0.000308,-0.002089,-0.000588
1333.893567,9.171,2.747934,0.000929,0.0003,-0.002083,-0.000595
1336.409706,9.172,2.634009,0.00092,0.000298,-0.002086,-0.000608
1337.661234,9.173,2.544801,0.000917,0.000299,-0.002076,-0.000602
1340.191386,9.174,2.352608,0.000917,0.000299,-0.002077,-0.00061
1342.707399,9.175,2.664647,0.000914,0.000303,-0.002074,-0.000603
1343.956739,9.175,2.622841,0.000916,0.000302,-0.002075,-0.000604
1346.4877470000001,9.177,2.681921,0.000905,0.000298,-0.002079,-0.000608
1347.738292,9.177,2.789724,0.000897,0.00029,-0.002079,-0.000613
1350.253674,9.178,2.828558,0.000896,0.000299,-0.002081,-0.000614
1352.768734,9.179,2.835216,0.000901,0.000303,-0.002079,-0.00061
1354.0198110000001,9.18,2.921904,0.0009,0.000307,-0.002077,-0.000608
1356.5194900000001,9.181,3.045787,0.000896,0.000302,-0.002069,-0.000612
1357.785121,9.182,2.945459,0.000886,0.000296,-0.002066,-0.000618
1360.3150329999999,9.182,2.927193,0.000883,0.000298,-0.002079,-0.000617
1362.831948,9.183,3.153431,0.000883,0.0003,-0.002075,-0.000618
1364.081735,9.184,2.949512,0.000883,0.000302,-0.002067,-0.000618
1366.614253,9.185,2.927241,0.00089,0.000308,-0.002074,-0.000614
1367.878737,9.186,3.039675,0.000883,0.000307,-0.00207,-0.000615
1370.378295,9.187,3.084308,0.000877,0.0003,-0.002076,-0.000622
1371.628391,9.187,3.03732,0.000873,0.000299,-0.002077,-0.000619
1374.144366,9.188,2.915607,0.000865,0.000296,-0.002078,-0.000628
1376.644668,9.189,3.168529,0.00087,0.000299,-0.002079,-0.000624
1377.911058,9.19,3.123026,0.000867,0.000299,-0.002081,-0.000627
1380.441314,9.191,3.101312,0.000854,0.000293,-0.002075,-0.000633
1381.706823,9.192,3.196265,0.000855,0.000297,-0.002069,-0.000629
1384.223484,9.192,2.799379,0.000857,0.0003,-0.002073,-0.000631
1386.753619,9.193,3.128644,0.000853,0.000301,-0.002084,-0.000629
1388.0194470000001,9.194,3.18349,0.000856,0.000303,-0.002081,-0.000626
1390.550088,9.195,3.312678,0.000854,0.0003,-0.00208,-0.000635
1391.800957,9.196,3.435813,0.000852,0.000299,-0.00208,-0.000636
1394.30054,9.197,3.303187,0.00085,0.000302,-0.002079,-0.000631
1396.8323970000001,9.197,3.339698,0.000851,0.000307,-0.002079,-0.000627
1398.0822170000001,9.197,3.334759,0.000849,0.000305,-0.002077,-0.000628
